mode; se_or_pa; number; solver; ver; instance; timeout; width; validation_result; exit_status; time_real; time_user; time_sys; time_perc; time_mem
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; SchlaefliGraph.gr; 100s; 24; 0; 0; 0.01; 0.00; 0.00; 40%; 5860
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; ShrikhandeGraph.gr; 100s; 10; 0; 0; 0.01; 0.00; 0.00; 46%; 5776
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; SierpinskiGasketGraph_3.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 46%; 5700
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; SimsGewirtzGraph.gr; 100s; 36; 0; 0; 0.02; 0.01; 0.00; 72%; 5908
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; SquaredSkewHadamardMatrixGraph_2.gr; 100s; 41; 0; 0; 0.02; 0.01; 0.00; 64%; 5912
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; SquaredSkewHadamardMatrixGraph_3.gr; 100s; 110; 0; 0; 0.14; 0.13; 0.00; 95%; 6724
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; StarGraph_100.gr; 100s; 2; 0; 0; 0.01; 0.00; 0.00; 50%; 5868
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; SylvesterGraph.gr; 100s; 17; 0; 0; 0.01; 0.00; 0.00; 60%; 5752
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; SymplecticDualPolarGraph_4_4.gr; 100s; 65; 0; 0; 0.04; 0.02; 0.00; 80%; 5972
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; SymplecticPolarGraph_4_4.gr; 100s; 65; 0; 0; 0.04; 0.02; 0.00; 81%; 6020
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; SzekeresSnarkGraph.gr; 100s; 8; 0; 0; 0.01; 0.00; 0.00; 33%; 5852
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; TaylorTwographDescendantSRG_3.gr; 100s; 18; 0; 0; 0.01; 0.00; 0.00; 40%; 5736
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; TaylorTwographSRG_3.gr; 100s; 23; 0; 0; 0.01; 0.00; 0.00; 56%; 5844
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; Toroidal6RegularGrid2dGraph_4_6.gr; 100s; 11; 0; 0; 0.01; 0.00; 0.00; 56%; 5832
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; Tutte12Cage.gr; 100s; 30; 0; 0; 0.03; 0.02; 0.00; 74%; 5832
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; WheelGraph_100.gr; 100s; 4; 0; 0; 0.02; 0.01; 0.00; 61%; 5980
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; WorldMap.gr; 100s; 6; 0; 0; 0.03; 0.02; 0.00; 69%; 6012
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; aes_32_3_keyfind_1.gaifman.gr; 100s; 80; 0; 0; 0.20; 0.19; 0.00; 96%; 6792
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; aes_64_1_keyfind_1.gaifman.gr; 100s; 72; 0; 0; 0.27; 0.26; 0.00; 97%; 6824
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_calc_input_to_operand1.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 50%; 5752
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_collect_enqueue_dummy_packet.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 40%; 5748
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_collect_received_announcement.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 52%; 5900
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_collect_send_ack.gr; 100s; 2; 0; 0; 0.01; 0.00; 0.00; 60%; 5744
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_collect_send_next_packet.gr; 100s; 2; 0; 0; 0.01; 0.00; 0.00; 46%; 5836
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_collect_send_queued_packet.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 47%; 5956
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_contikimac_input_packet.gr; 100s; 4; 0; 0; 0.02; 0.00; 0.00; 62%; 5952
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_contikimac_powercycle.gr; 100s; 6; 0; 0; 0.03; 0.01; 0.00; 73%; 5984
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_ctk_ctk_menu_add.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 50%; 5844
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_cxmac_input_packet.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 63%; 5832
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_dhcpc_dhcpc_init.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 40%; 5700
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_dhcpc_dhcpc_request.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 46%; 5864
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_dhcpc_handle_dhcp.gr; 100s; 7; 0; 0; 0.03; 0.03; 0.00; 84%; 6272
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_httpd-cfs_send_file.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 46%; 5832
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_httpd-cfs_send_headers.gr; 100s; 4; 0; 0; 0.02; 0.01; 0.00; 61%; 5860
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_ifft_ifft.gr; 100s; 3; 0; 0; 0.02; 0.01; 0.00; 70%; 5972
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_ircc_handle_connection.gr; 100s; 6; 0; 0; 0.02; 0.00; 0.00; 62%; 5920
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_ircc_list_channel.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 50%; 6000
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_lpp_dutycycle.gr; 100s; 6; 0; 0; 0.02; 0.00; 0.00; 57%; 5936
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_lpp_init.gr; 100s; 2; 0; 0; 0.01; 0.00; 0.00; 42%; 5840
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_lpp_send_packet.gr; 100s; 3; 0; 0; 0.02; 0.01; 0.00; 59%; 6020
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_lpp_send_probe.gr; 100s; 3; 0; 0; 0.02; 0.00; 0.00; 50%; 5896
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_nullrdc_packet_input.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 46%; 5856
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_polite-announcement_send_timer.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 42%; 5788
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_powertrace_add_stats.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 40%; 5812
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_powertrace_powertrace_print.gr; 100s; 3; 0; 0; 0.06; 0.05; 0.00; 88%; 6208
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_process_exit_process.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 50%; 5952
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_profile_profile_episode_start.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 46%; 5736
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_psock_psock_generator_send.gr; 100s; 5; 0; 0; 0.01; 0.00; 0.00; 56%; 5836
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_psock_psock_readto.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 35%; 5784
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_ringbuf_ringbuf_put.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 42%; 5692
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_route-discovery_route_discovery_discover.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 46%; 5832
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_rudolph1_rudolph1_open.gr; 100s; 2; 0; 0; 0.01; 0.00; 0.00; 46%; 5788
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_rudolph1_write_data.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 46%; 5764
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_serial-line_process_thread_serial_line_process.gr; 100s; 5; 0; 0; 0.01; 0.00; 0.00; 50%; 5920
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_shell-base64_base64_add_char.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 50%; 5928
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_shell-collect-view_process_thread_collect_view_data_process.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 52%; 5896
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_shell-netperf_memcpy_misaligned.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 33%; 5732
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_shell-ps_process_thread_shell_ps_process.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 37%; 5944
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_shell-rime-debug_recv_broadcast.gr; 100s; 2; 0; 0; 0.01; 0.00; 0.00; 25%; 5728
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_shell-rime-ping_recv_mesh.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 42%; 5820
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_shell-rime_process_thread_shell_send_process.gr; 100s; 4; 0; 0; 0.02; 0.00; 0.00; 60%; 5900
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_shell-rime_recv_collect.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 52%; 5844
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_shell-sendtest_read_chunk.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 46%; 5844
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_shell-text_process_thread_shell_echo_process.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 46%; 5772
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_shell_process_thread_shell_server_process.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 47%; 5780
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_shell_shell_register_command.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 46%; 5808
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_tcpip_eventhandler.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 47%; 5876
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_uip-neighbor_uip_neighbor_add.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 52%; 5924
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_uip-neighbor_uip_neighbor_periodic.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 23%; 5828
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_uip-over-mesh_recv_data.gr; 100s; 3; 0; 0; 0.02; 0.00; 0.00; 48%; 5860
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_uip_uip_connect.gr; 100s; 4; 0; 0; 0.02; 0.01; 0.00; 61%; 5996
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_uip_uip_init.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 40%; 5908
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_uip_uip_unlisten.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 42%; 5804
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_webclient_senddata.gr; 100s; 3; 0; 0; 0.02; 0.01; 0.00; 61%; 6000
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; contiki_webclient_webclient_appcall.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 50%; 5844
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_anna.gr; 100s; 9; 0; 0; 0.02; 0.01; 0.00; 67%; 6012
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_fpsol2.i.1-pp.gr; 100s; 73; 0; 0; 0.13; 0.12; 0.00; 92%; 6836
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_fpsol2.i.1.gr; 100s; 51; 0; 0; 0.18; 0.17; 0.00; 95%; 7416
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_fpsol2.i.3-pp.gr; 100s; 29; 0; 0; 0.08; 0.06; 0.00; 90%; 6388
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_fpsol2.i.3.gr; 100s; 33; 0; 0; 0.09; 0.08; 0.00; 92%; 6472
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_games120.gr; 100s; 27; 0; 0; 0.02; 0.01; 0.00; 75%; 6012
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_homer.gr; 100s; 28; 0; 0; 0.09; 0.08; 0.00; 93%; 6832
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_inithx.i.1.gr; 100s; 59; 0; 0; 0.28; 0.24; 0.02; 96%; 8152
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_inithx.i.2-pp.gr; 100s; 29; 0; 0; 0.14; 0.12; 0.00; 92%; 6908
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_inithx.i.2.gr; 100s; 29; 0; 0; 0.16; 0.15; 0.00; 94%; 7272
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_inithx.i.3-pp.gr; 100s; 30; 0; 0; 0.07; 0.06; 0.00; 90%; 6424
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_jean.gr; 100s; 8; 0; 0; 0.01; 0.00; 0.00; 47%; 5864
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_5a.gr; 100s; 187; 0; 0; 0.61; 0.60; 0.00; 98%; 6960
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_5b.gr; 100s; 181; 0; 0; 0.52; 0.51; 0.00; 98%; 6840
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_5c.gr; 100s; 207; 0; 0; 1.04; 1.02; 0.00; 99%; 7740
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_5d.gr; 100s; 268; 0; 0; 1.33; 1.31; 0.00; 99%; 8648
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_15a-pp.gr; 100s; 177; 0; 0; 0.97; 0.95; 0.00; 98%; 7452
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_15a.gr; 100s; 183; 0; 0; 0.55; 0.54; 0.00; 98%; 7408
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_15b.gr; 100s; 228; 0; 0; 1.64; 1.62; 0.00; 99%; 8104
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_15c.gr; 100s; 309; 0; 0; 1.73; 1.67; 0.04; 99%; 9796
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_15d.gr; 100s; 234; 0; 0; 2.05; 2.02; 0.01; 99%; 9868
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_25a-pp.gr; 100s; 202; 0; 0; 0.69; 0.68; 0.00; 98%; 8064
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_25a.gr; 100s; 197; 0; 0; 0.60; 0.59; 0.00; 98%; 7888
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_25b-pp.gr; 100s; 154; 0; 0; 0.38; 0.37; 0.00; 97%; 7368
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_25b.gr; 100s; 161; 0; 0; 0.47; 0.46; 0.00; 98%; 7468
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_25c.gr; 100s; 216; 0; 0; 1.35; 1.33; 0.00; 99%; 10004
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_le450_25d.gr; 100s; 296; 0; 0; 1.68; 1.63; 0.03; 99%; 10228
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_miles250.gr; 100s; 9; 0; 0; 0.02; 0.01; 0.00; 66%; 5968
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_miles750.gr; 100s; 30; 0; 0; 0.04; 0.03; 0.00; 79%; 6144
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_miles1000.gr; 100s; 33; 0; 0; 0.06; 0.05; 0.00; 86%; 6272
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_mulsol.i.1.gr; 100s; 44; 0; 0; 0.05; 0.03; 0.00; 86%; 6180
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_mulsol.i.2.gr; 100s; 30; 0; 0; 0.04; 0.03; 0.00; 85%; 6112
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_mulsol.i.3.gr; 100s; 30; 0; 0; 0.04; 0.02; 0.00; 78%; 6192
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_mulsol.i.4-pp.gr; 100s; 30; 0; 0; 0.04; 0.03; 0.00; 78%; 6152
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_mulsol.i.5-pp.gr; 100s; 30; 0; 0; 0.03; 0.02; 0.00; 80%; 6120
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_mulsol.i.5.gr; 100s; 29; 0; 0; 0.04; 0.02; 0.00; 83%; 6200
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_myciel5.gr; 100s; 13; 0; 0; 0.01; 0.00; 0.00; 47%; 5728
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_myciel6.gr; 100s; 30; 0; 0; 0.02; 0.02; 0.00; 79%; 5936
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_queen5_5.gr; 100s; 12; 0; 0; 0.01; 0.00; 0.00; 42%; 5708
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_queen6_6.gr; 100s; 20; 0; 0; 0.01; 0.00; 0.00; 52%; 5848
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_queen7_7.gr; 100s; 32; 0; 0; 0.02; 0.00; 0.00; 54%; 5908
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_queen8_12.gr; 100s; 68; 0; 0; 0.09; 0.07; 0.00; 91%; 6140
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_queen9_9.gr; 100s; 58; 0; 0; 0.04; 0.03; 0.00; 85%; 6124
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_queen11_11.gr; 100s; 57; 0; 0; 0.08; 0.06; 0.00; 88%; 6088
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_queen12_12.gr; 100s; 72; 0; 0; 0.10; 0.09; 0.00; 90%; 6348
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_queen13_13.gr; 100s; 70; 0; 0; 0.12; 0.10; 0.00; 90%; 6304
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_queen14_14.gr; 100s; 152; 0; 0; 0.23; 0.21; 0.00; 95%; 6752
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_queen15_15.gr; 100s; 103; 0; 0; 0.61; 0.60; 0.00; 98%; 6928
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_queen16_16.gr; 100s; 136; 0; 0; 0.44; 0.43; 0.00; 97%; 7204
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_school1-pp.gr; 100s; 197; 0; 0; 1.36; 1.29; 0.05; 99%; 11296
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_school1.gr; 100s; 138; 0; 0; 1.29; 1.26; 0.01; 99%; 10308
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_school1_nsh-pp.gr; 100s; 100; 0; 0; 0.53; 0.52; 0.00; 98%; 8752
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_school1_nsh.gr; 100s; 109; 0; 0; 0.54; 0.50; 0.02; 98%; 8804
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_zeroin.i.2.gr; 100s; 30; 0; 0; 0.02; 0.01; 0.00; 67%; 5932
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_zeroin.i.3-pp.gr; 100s; 37; 0; 0; 0.02; 0.01; 0.00; 66%; 5956
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; dimacs_zeroin.i.3.gr; 100s; 30; 0; 0; 0.02; 0.01; 0.00; 65%; 5920
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_abort_abort.gr; 100s; 2; 0; 0; 0.01; 0.00; 0.00; 46%; 5724
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_bankfixe_pagemap_alloc.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 42%; 5728
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_clock_gettime_clock_gettime.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 40%; 5864
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_clock_gettime_div10quickm.gr; 100s; 2; 0; 0; 0.01; 0.00; 0.00; 50%; 5788
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_clock_settime_clock_settime.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 21%; 5904
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_devf_fd_transfer.gr; 100s; 4; 0; 0; 0.02; 0.01; 0.00; 59%; 5932
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_devio_bfind.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 42%; 5780
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_devio_kprintf.gr; 100s; 4; 0; 0; 0.02; 0.00; 0.00; 45%; 5908
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_difftime_difftime.gr; 100s; 2; 0; 0; 0.01; 0.00; 0.00; 50%; 5840
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_fgets_fgets.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 40%; 5884
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_filesys_filename.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 40%; 5768
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_filesys_getinode.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 37%; 5892
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_filesys_i_open.gr; 100s; 4; 0; 0; 0.02; 0.01; 0.00; 59%; 5884
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_filesys_newfstab.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 27%; 5684
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_filesys_srch_mt.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 46%; 5816
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_gethostname_gethostname.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 50%; 5828
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_getpass__gets.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 42%; 5684
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_inode_rwsetup.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 47%; 5924
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_malloc___insert_chunk.gr; 100s; 4; 0; 0; 0.02; 0.01; 0.00; 61%; 5960
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_nanosleep_clock_nanosleep.gr; 100s; 4; 0; 0; 0.02; 0.01; 0.00; 61%; 6008
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_process_getproc.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 42%; 5876
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_qsort__lqsort.gr; 100s; 4; 0; 0; 0.02; 0.01; 0.00; 65%; 5884
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_ran_rand.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 37%; 5808
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_readdir_readdir.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 56%; 5924
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_regexp_regcomp.gr; 100s; 3; 0; 0; 0.02; 0.01; 0.00; 56%; 5988
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_setbuffer_setbuffer.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 42%; 5756
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_setenv_setenv.gr; 100s; 4; 0; 0; 0.02; 0.01; 0.00; 59%; 5996
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; fuzix_se_ycomp.gr; 100s; 4; 0; 0; 0.02; 0.00; 0.00; 42%; 5928
